time/total_timesteps,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/std,train/loss,train/clip_fraction,train/clip_range,train/explained_variance,eval/mean_reward,eval/mean_ep_length,curriculum/start_tilt
1329152,369,649,3592,363.76,298.89064524,0.00082967244,6480,1.2822501063346863,-0.0015531956552877091,0.008575328101869673,0.00010093439999999998,0.06711684912443161,0.008608413860201836,0.0806640625,0.0672896,0.981399655342102,,,
1331200,370,650,3596,380.88,317.20860674000005,0.00034791132,6490,1.2832939833402635,0.00030343819817062466,0.01500923022395,0.00010062720000000001,0.06694677472114563,0.002705547958612442,0.0435546875,0.06708480000000003,0.9328200221061707,,,
1333248,370,651,3600,390.82,326.5019335100001,0.0005341396,6500,1.2860633730888367,-0.00021261605434119701,0.01256416846299544,0.00010031999999999999,0.06680333614349365,0.006672381889075041,0.06875,0.06688000000000002,0.9706528782844543,,,
1335296,370,652,3604,391.46,326.68120578,0.0015501902,6510,1.2865894466638566,0.000355142742046155,0.0056364862830378115,0.00010001279999999999,0.06687705963850021,0.001604634802788496,0.09697265625,0.06667520000000002,0.9895168542861938,,,
1337344,370,653,3607,409.8,344.55841985000006,0.00064741157,6520,1.2846803843975068,8.71365366037935e-05,0.0014628061071562115,9.97056e-05,0.06706248223781586,-0.0027854470536112785,0.048388671875,0.06647040000000001,0.99062579870224,,,
1339392,370,654,3611,429.18,364.20850318000004,0.0004658809,6530,1.2827054262161255,0.0006583793321624399,0.0016934098239289597,9.939839999999997e-05,0.06709606200456619,-0.001271188841201365,0.0392578125,0.06626560000000001,0.9636920690536499,,,
1340000,,,,,,0.0005663291,6540,1.2831027567386628,-7.322554884012789e-05,0.0007723947363047045,9.90912e-05,0.06699660420417786,-0.002516426146030426,0.058251953125,0.0660608,0.9846054315567017,197.50366300000002,222.8,
1341440,370,655,3620,409.6,344.35803206,,,,,,,,,,,,,,1.8928397756379027
1343488,370,656,3623,416.97,352.65219317,0.0003335165,6550,1.2845156103372575,-0.0004805596312507987,0.008099658726132474,9.878400000000001e-05,0.06697657704353333,0.004354655742645264,0.04765625,0.065856,0.9818591475486755,,,
1345536,370,657,3627,424.78,361.91273077,0.0013536301,6560,1.285854235291481,-0.0008356975071365014,0.00014740407314093318,9.847679999999999e-05,0.0667552575469017,-2.295900776516646e-05,0.130517578125,0.06565119999999999,0.9986964464187622,,,
1347584,371,658,3631,432.68,371.30697466,0.0013898725,6570,1.2879330307245254,-0.0013036223957897165,0.018792753433808686,9.816959999999999e-05,0.06674831360578537,0.0048643313348293304,0.080517578125,0.06544639999999999,0.954872190952301,,,
1349632,371,659,3635,433.3,371.71735865999995,0.0011961858,6580,1.2893157929182053,-0.000554306898266077,0.000883445805447991,9.786240000000002e-05,0.06650491058826447,0.002263156231492758,0.060107421875,0.06524160000000001,0.9851062297821045,,,
1351680,371,660,3639,433.87,370.95673037,0.00078868004,6590,1.2910434484481812,0.0006350261770421639,0.012863792601274326,9.75552e-05,0.06661872565746307,0.011033192276954651,0.073291015625,0.0650368,0.9611323475837708,,,
1353728,371,661,3643,443.15,379.73218399000007,0.0005458174,6600,1.2887595266103744,0.0011786967792431825,0.007823359800386242,9.7248e-05,0.06677407026290894,-0.000990694621577859,0.05546875,0.064832,0.9537608623504639,,,
1355776,371,662,3647,416.45,352.11824486999996,0.0008211376,6610,1.2860436648130418,-0.0014025709533598274,0.028467001003446058,9.694079999999998e-05,0.06699510663747787,0.008907985873520374,0.061181640625,0.0646272,0.9493176341056824,,,
1357824,371,663,3650,406.8,343.08613753,0.0009247769,6620,1.2841134548187256,-0.0006853210041299462,0.018314299662597476,9.663359999999998e-05,0.0669698417186737,0.006067384500056505,0.070263671875,0.06442239999999999,0.9754821062088013,,,
1359872,372,664,3654,408.93,344.26500704,0.00068847573,6630,1.288281124830246,0.0005580520446528681,0.0009554295189900585,9.632640000000001e-05,0.06644316017627716,0.002605360234156251,0.058154296875,0.06421760000000001,0.9738227128982544,,,
1360000,,,,,,0.0011062137,6640,1.2931583493947982,0.0015556854021269828,0.01700889867497608,9.601919999999999e-05,0.0663885623216629,0.0040285526774823666,0.09287109375,0.06401280000000001,0.9664719104766846,591.4276417000001,621.1,
1361920,370,665,3674,408.9,344.36622000999995,,,,,,,,,,,,,,1.8928397756379027
1363968,370,666,3678,407.17,344.18078472,0.0007902407,6650,1.2943411618471146,0.0005599069983873051,0.000170430847310854,9.5712e-05,0.06624100357294083,0.008883077651262283,0.06318359375,0.063808,0.9976952075958252,,,
1366016,371,667,3681,416.87,354.11699459999994,0.00061259256,6660,1.2943241506814958,-0.0014030961086973549,0.004297133263025899,9.540479999999997e-05,0.06641752272844315,-0.0013191390316933393,0.0984375,0.0636032,0.982276201248169,,,
1368064,371,668,3685,454.17,391.84012764,0.00058124214,6670,1.294045662879944,0.0008381255436688661,5.2153165142954094e-05,9.50976e-05,0.066208116710186,-0.0024253008887171745,0.14677734375,0.06339840000000002,0.9030694365501404,,,
1370112,371,669,3689,444.57,382.75551168,0.0016944327,6680,1.297047856450081,0.0007232861244119704,0.012541662354487925,9.47904e-05,0.06609968096017838,0.008259203284978867,0.0947265625,0.06319360000000002,0.9780096411705017,,,
1372160,371,670,3693,461.33,400.09807514999994,0.0005892546,6690,1.2989523082971572,-0.0018859228817746042,0.0027973157419182828,9.448319999999998e-05,0.06588392704725266,0.0038075880147516727,0.035986328125,0.06298880000000001,0.9027469158172607,,,
1374208,371,671,3697,470.49,409.83225979,0.00070771785,6700,1.3018513083457948,-0.0006676191696897149,0.00477374121255707,9.417599999999999e-05,0.0657702386379242,0.002744868164882064,0.046826171875,0.062784,0.9803963899612427,,,
1376256,371,672,3701,489.33,427.5904746500001,0.00058850757,6710,1.303426343202591,-0.00044733073154930026,0.0010553680349403294,9.386879999999996e-05,0.06568008661270142,-0.0008726631640456617,0.035888671875,0.0625792,0.9728664755821228,,,
1378304,371,673,3705,472.15,409.34589609,0.0005074978,6720,1.3041473746299743,0.0009513002762105316,0.0012113736294850242,9.35616e-05,0.06565660238265991,0.004453908186405897,0.0296875,0.062374400000000024,0.9869113564491272,,,
1380000,,,,,,0.0008834521,6730,1.3040896117687226,6.463596364483237e-05,0.018140274204779417,9.32544e-05,0.06571059674024582,0.005801297724246979,0.08271484375,0.06216960000000002,0.9672641754150391,200.63528000000002,229.0,
1380352,371,674,3715,472.45,409.90600764999994,,,,,,,,,,,,,,2.176765741983588
1382400,371,675,3719,453.01,391.25307104,0.00035650303,6740,1.3030341386795044,0.000603773829061538,0.002853247942402959,9.294719999999998e-05,0.06578246504068375,-0.003139195032417774,0.046533203125,0.061964800000000014,0.9902867674827576,,,
1384448,371,676,3723,453.01,391.25307104,0.0008748537,6750,1.3030023336410523,0.00023261508904397487,0.006170903006568551,9.263999999999998e-05,0.06569725275039673,0.003281631739810109,0.099755859375,0.06176000000000001,0.9888445138931274,,,
1386496,372,677,3727,453.36,389.78881293,0.0008158175,6760,1.3066585123538972,-0.0010224302270216868,3.3452451532411943e-06,9.233280000000001e-05,0.06535391509532928,-0.0029902998358011246,0.139990234375,0.061555200000000004,-2.8404974937438965,,,
1388544,372,678,3730,453.36,389.78881293,0.00064063596,6770,1.3080521255731583,0.0009884188213618473,0.010449051909381524,9.202559999999999e-05,0.0654677301645279,0.005997722037136555,0.1560546875,0.0613504,0.9813706278800964,,,
1390592,372,679,3734,454.57,389.33830073999997,0.0005923299,6780,1.307177159190178,0.0003690402649226598,0.00023587880150444107,9.171839999999999e-05,0.06547575443983078,0.006814100779592991,0.08740234375,0.061145599999999994,0.6145987510681152,,,
1392640,372,680,3737,439.06,371.06105383999994,0.00082141807,6790,1.3068199306726456,-0.00014731840055901558,0.010339256591396406,9.14112e-05,0.0655185878276825,0.0017008115537464619,0.06591796875,0.06094079999999999,0.984826922416687,,,
1394688,372,681,3741,448.81,379.34897971,0.00046561577,6800,1.3065239518880845,0.0009400534880114719,0.016358577465871348,9.110399999999997e-05,0.06550073623657227,0.016119860112667084,0.078271484375,0.060735999999999984,0.9709713459014893,,,
1396736,372,682,3745,440.85,371.51417955,0.0005446294,6810,1.3063336730003356,0.0011030561930965633,0.0032693376939278095,9.07968e-05,0.06556421518325806,0.00031177536584436893,0.052099609375,0.06053120000000001,0.99293452501297,,,
1398784,373,683,3749,459.04,390.26855825999996,0.0015557624,6820,1.3050494581460952,6.882117304485291e-05,0.0033729164686519654,9.048960000000001e-05,0.06565802544355392,-0.0037460005842149258,0.0869140625,0.0603264,0.9914913177490234,,,
1400000,,,,,,0.000485521,6830,1.3036359786987304,0.0007550148264272138,0.004241371393436566,9.018239999999999e-05,0.06572440266609192,-0.0013914513401687145,0.0587890625,0.0601216,0.9740330576896667,299.7318437,321.1,
1400832,372,684,3761,458.25,389.40117356,,,,,,,,,,,,,,2.176765741983588
1402880,372,685,3765,444.41,378.97592495000004,0.00046852295,6840,1.3026556938886642,0.0015141544805373996,0.0018487805315089644,8.987519999999999e-05,0.0658344030380249,-0.00039509410271421075,0.05087890625,0.05991679999999999,0.9837502837181091,,,
1404928,372,686,3769,433.59,370.68424628,0.0012651247,6850,1.3012657314538956,-0.0003969504206907004,0.009284720866708085,8.9568e-05,0.06587302684783936,0.0005925905425101519,0.082421875,0.059712000000000015,0.9833729267120361,,,
1406976,372,687,3774,443.29,380.47889825999994,0.0003837583,6860,1.2999101728200912,-0.0008406715729506687,0.007897885609418153,8.92608e-05,0.06603207439184189,-0.004100157879292965,0.04375,0.05950720000000001,0.942387580871582,,,
1409024,372,688,3777,425.43,361.24205697,0.00033201522,6870,1.2997802287340163,-0.0008533278087270446,0.008453124429797754,8.89536e-05,0.0658692866563797,0.00021828105673193932,0.0642578125,0.059302400000000005,0.9555416107177734,,,
1411072,373,689,3782,395.59,331.61145372000004,0.0007658353,6880,1.3014304161071777,-0.00019051460549235344,0.0039661051836446855,8.864639999999998e-05,0.06584823131561279,-0.0014935194049030542,0.09921875,0.0590976,0.9870616793632507,,,
1413120,373,690,3786,404.1,340.33132609,0.0004489191,6890,1.301423966884613,-0.0010632676567183807,0.01441118512302637,8.833919999999998e-05,0.06584285944700241,0.005955034866929054,0.067431640625,0.058892799999999995,0.9748043417930603,,,
1415168,373,691,3789,374.73,311.56971523000004,0.00038455884,6900,1.302500131726265,-0.0006428379230783321,0.001243822922333493,8.803200000000001e-05,0.06569964438676834,-0.004411389119923115,0.0568359375,0.05868800000000002,0.9854491949081421,,,
1417216,373,692,3793,323.02,265.60911945,0.0002918808,6910,1.303479892015457,0.0005717832027585246,0.017274331260705367,8.772479999999999e-05,0.06573557108640671,0.007001989055424929,0.056201171875,0.05848320000000001,0.9565829038619995,,,
1419264,373,693,3796,322.53,266.49571635,0.00064643426,6920,1.3030216723680497,-0.00019591495511122047,0.026031020015943797,8.74176e-05,0.06576883792877197,0.01783875748515129,0.0767578125,0.05827840000000001,0.964719831943512,,,
1420000,,,,,,0.0014587704,6930,1.3015495181083678,0.00011927724117413163,0.01457476502400823,8.711039999999997e-05,0.06592840701341629,0.005010558292269707,0.087646484375,0.0580736,0.9429306387901306,393.66200050000003,417.1,
1421312,372,694,3811,331.93,274.56268397,,,,,,,,,,,,,,2.176765741983588
1423360,373,695,3815,333.07,275.46549799,0.0012827159,6940,1.3004108250141144,-0.00042642052576411513,0.00290538220651797,8.68032e-05,0.06586558371782303,-4.3132982682436705e-05,0.08466796875,0.057868800000000026,0.9861666560173035,,,
1425408,373,696,3819,341.47,284.22050865,0.0005938717,6950,1.3028534084558487,-0.0006749028631020338,0.007751150117837824,8.6496e-05,0.06561645865440369,0.0022467151284217834,0.06005859375,0.05766400000000002,0.9718676209449768,,,
1427456,373,697,3823,359.03,302.2768766000001,0.0013576142,6960,1.3051407486200333,-0.001541734315105714,0.0004210252813209081,8.618879999999998e-05,0.06562531739473343,-0.005360743496567011,0.164453125,0.057459200000000016,0.9974663853645325,,,
1429504,373,698,3827,338.77,283.82191941,0.0006062895,6970,1.3058695584535598,0.00020491519826464354,0.006803666870109737,8.588159999999999e-05,0.06549451500177383,0.004238571971654892,0.100634765625,0.05725440000000001,0.9860559701919556,,,
1431552,373,699,3830,346.3,291.52360761,0.00052812835,6980,1.3070222020149231,-0.0004674421041272581,0.005526840206584893,8.557439999999996e-05,0.06548165529966354,0.0028241360560059547,0.082861328125,0.057049600000000006,0.9835694432258606,,,
1433600,374,700,3832,356.0,300.39136248,0.00047068734,6990,1.306363245844841,-0.0014897864690283313,0.005554784517153166,8.52672e-05,0.06556785851716995,-0.00025458517484366894,0.057080078125,0.0568448,0.9589398503303528,,,
1435648,374,701,3835,355.91,301.1810249100001,0.0008098112,7000,1.30440993309021,-0.0006291118916124105,0.00010443639582717879,8.496e-05,0.06572344154119492,0.004299356136471033,0.10849609375,0.056639999999999996,0.997291088104248,,,
1437696,374,702,3837,366.61,311.43969537,0.000504568,7010,1.3035109519958497,0.00016644326387904584,0.0027037663334340324,8.465279999999998e-05,0.06565798074007034,0.017554039135575294,0.037841796875,0.05643519999999999,0.9819343090057373,,,
1439744,374,703,3839,368.17,312.56869021,0.00048872206,7020,1.3048163056373596,-0.0007425807314575649,0.004678121575852856,8.434559999999998e-05,0.06560379266738892,0.003307224251329899,0.090478515625,0.056230399999999986,0.9769749641418457,,,
1440000,,,,,,0.0006816408,7030,1.3038259744644165,-0.0005244384839897976,0.009732389420969411,8.403840000000001e-05,0.06578356772661209,-0.0014799628406763077,0.107568359375,0.05602560000000001,0.9867393970489502,300.67820420000004,326.5,
1441792,374,704,3850,368.06,311.68080082999995,,,,,,,,,,,,,,2.176765741983588
1443840,374,705,3853,367.43,310.78067102,0.0006906291,7040,1.3035828769207,0.0008841055765515194,0.0009585018060533912,8.373119999999999e-05,0.06560931354761124,0.0012749005109071732,0.045654296875,0.055820800000000004,0.9925996661186218,,,
1445888,374,706,3856,368.97,311.26163732000003,0.0005815802,7050,1.304599553346634,-0.0007473923033103347,0.019930903648491947,8.342399999999999e-05,0.06572046875953674,0.010694047436118126,0.074072265625,0.055616,0.9481669664382935,,,
1447936,375,707,3858,378.66,319.74744904000005,0.00081374205,7060,1.304306572675705,-0.0010008628916693852,0.006301990189240314,8.31168e-05,0.06559938192367554,-0.0019932324066758156,0.06640625,0.055411199999999994,0.9765551686286926,,,
1449984,375,708,3861,387.92,328.89439555999996,0.0006212701,7070,1.3070370733737946,-0.0015669943662942388,0.002130737058905652,8.28096e-05,0.06533359736204147,-0.003341988194733858,0.061474609375,0.05520640000000002,0.9730206727981567,,,
1452032,375,709,3863,407.15,347.0284440400001,0.0009294237,7080,1.3099882036447525,7.73669162299484e-06,0.01019379704957828,8.25024e-05,0.06529568135738373,0.00227013579569757,0.079345703125,0.05500160000000001,0.939044713973999,,,
1454080,376,710,3865,407.19,348.08362237999995,0.0004427281,7090,1.3096896409988403,-0.00016891509585548192,0.005058317272050772,8.219519999999998e-05,0.06531109660863876,0.0017408693674951792,0.05009765625,0.05479680000000001,0.9812929630279541,,,
1456128,376,711,3868,405.6,348.75752718999996,0.00048726465,7100,1.3100834310054779,-0.00014389240532182158,0.004243956929713022,8.188799999999999e-05,0.06523597240447998,0.005557502619922161,0.054931640625,0.054592,0.9573580026626587,,,
1458176,376,712,3870,415.38,356.8870567499999,0.0006613971,7110,1.3110718220472335,0.0018482393730664625,0.014201447903178632,8.158079999999999e-05,0.06519006192684174,0.0084948455914855,0.0876953125,0.0543872,0.9667133688926697,,,
1460000,,,,,,0.00037777718,7120,1.3137522369623185,8.240633760578931e-05,0.0016028251986426767,8.12736e-05,0.06488468497991562,-0.0010872827842831612,0.039013671875,0.05418240000000002,0.9839313626289368,297.4613011,321.1,
1460224,376,713,3881,432.06,374.28504983,,,,,,,,,,,,,,2.176765741983588
1462272,376,714,3884,451.35,392.37514589,0.0008404633,7130,1.3163162469863892,0.00011916204530280084,0.0067282135132700205,8.09664e-05,0.06489231437444687,0.0029855244792997837,0.07919921875,0.053977600000000014,0.9699149131774902,,,
1464320,376,715,3886,470.2,410.34962850999995,0.00031842876,7140,1.3164532870054244,0.00017561866552568973,0.0017815948784118518,8.06592e-05,0.06486418843269348,-0.0023730851244181395,0.04267578125,0.05377280000000001,0.9589806795120239,,,
1466368,376,716,3889,469.41,409.72659679000003,0.00051203195,7150,1.3173511505126954,-0.00014039404632057995,0.00713122908200603,8.035199999999998e-05,0.06474262475967407,0.003993097692728043,0.0953125,0.053568000000000005,0.969281017780304,,,
1468416,377,717,3892,469.43,409.7812556,0.0007159674,7160,1.3171091973781586,-0.002224148059030995,0.0067777850388665685,8.004480000000001e-05,0.06492967158555984,-0.005117554217576981,0.11259765625,0.05336320000000003,0.9771881699562073,,,
1470464,377,718,3894,449.0,391.40072963,0.00046299055,7170,1.3153677791357041,-0.0016680667526088656,0.0068104442005278544,7.973760000000001e-05,0.06490727514028549,-0.00280367792584002,0.0892578125,0.05315840000000002,0.8976303339004517,,,
